cell,composition,contention,seed,policy,utility_family,workload_hash,scenario_hash,agent,archetype,priority,completion,mandatory_failures,optional_refinement_rate,quality,backend_calls,blocked_calls,allocated,charged,unused,exhausted
homogeneous__high,homogeneous,high,2945464605,joint_leontief,LEONTIEF,06261eb6cefad151,77cd9109d70693ea,a1,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.375,8,6,"{""COMPUTE"": 84, ""MEMORY"": 72, ""DATASET"": 21, ""API_CREDITS"": 39}","{""COMPUTE"": 76, ""MEMORY"": 61, ""DATASET"": 8, ""API_CREDITS"": 39}","{""COMPUTE"": 8, ""MEMORY"": 11, ""DATASET"": 13, ""API_CREDITS"": 0}","{""COMPUTE"": 7, ""API_CREDITS"": 3}"
homogeneous__high,homogeneous,high,2945464605,joint_leontief,LEONTIEF,06261eb6cefad151,77cd9109d70693ea,a2,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.45,10,6,"{""COMPUTE"": 85, ""MEMORY"": 73, ""DATASET"": 21, ""API_CREDITS"": 40}","{""COMPUTE"": 84, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 40}","{""COMPUTE"": 1, ""MEMORY"": 3, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 9}"
homogeneous__high,homogeneous,high,2945464605,joint_leontief,LEONTIEF,06261eb6cefad151,77cd9109d70693ea,a3,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.45,10,6,"{""COMPUTE"": 84, ""MEMORY"": 72, ""DATASET"": 21, ""API_CREDITS"": 40}","{""COMPUTE"": 84, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 40}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 9}"
homogeneous__high,homogeneous,high,2945464605,joint_leontief,LEONTIEF,06261eb6cefad151,77cd9109d70693ea,a4,code_review+doc_processing+monitoring+research,1.0,0.625,3,0.0,0.45,10,6,"{""COMPUTE"": 84, ""MEMORY"": 72, ""DATASET"": 21, ""API_CREDITS"": 40}","{""COMPUTE"": 84, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 40}","{""COMPUTE"": 0, ""MEMORY"": 2, ""DATASET"": 5, ""API_CREDITS"": 0}","{""COMPUTE"": 9}"
homogeneous__high,homogeneous,high,2945464605,joint_leontief,LEONTIEF,06261eb6cefad151,77cd9109d70693ea,a5,code_review+doc_processing+monitoring+research,1.0,0.5,4,0.0,0.375,8,6,"{""COMPUTE"": 84, ""MEMORY"": 72, ""DATASET"": 21, ""API_CREDITS"": 39}","{""COMPUTE"": 76, ""MEMORY"": 61, ""DATASET"": 8, ""API_CREDITS"": 39}","{""COMPUTE"": 8, ""MEMORY"": 11, ""DATASET"": 13, ""API_CREDITS"": 0}","{""COMPUTE"": 7, ""API_CREDITS"": 3}"
homogeneous__high,homogeneous,high,2683794396,equal,none,60c621fe43b2d58e,e688447038d8bd3f,a0,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,equal,none,60c621fe43b2d58e,e688447038d8bd3f,a1,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,equal,none,60c621fe43b2d58e,e688447038d8bd3f,a2,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,equal,none,60c621fe43b2d58e,e688447038d8bd3f,a3,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,equal,none,60c621fe43b2d58e,e688447038d8bd3f,a4,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,equal,none,60c621fe43b2d58e,e688447038d8bd3f,a5,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 115, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 15, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,drf,none,60c621fe43b2d58e,e688447038d8bd3f,a0,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,drf,none,60c621fe43b2d58e,e688447038d8bd3f,a1,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,drf,none,60c621fe43b2d58e,e688447038d8bd3f,a2,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,drf,none,60c621fe43b2d58e,e688447038d8bd3f,a3,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,drf,none,60c621fe43b2d58e,e688447038d8bd3f,a4,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 115, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 15, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,drf,none,60c621fe43b2d58e,e688447038d8bd3f,a5,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 115, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 15, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,decomposed_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a0,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,decomposed_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a1,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,decomposed_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a2,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,decomposed_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a3,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,decomposed_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a4,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,decomposed_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a5,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 115, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 15, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_linear,LINEAR,60c621fe43b2d58e,e688447038d8bd3f,a0,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_linear,LINEAR,60c621fe43b2d58e,e688447038d8bd3f,a1,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_linear,LINEAR,60c621fe43b2d58e,e688447038d8bd3f,a2,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 115, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 15, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_linear,LINEAR,60c621fe43b2d58e,e688447038d8bd3f,a3,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_linear,LINEAR,60c621fe43b2d58e,e688447038d8bd3f,a4,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_linear,LINEAR,60c621fe43b2d58e,e688447038d8bd3f,a5,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a0,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a1,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a2,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a3,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a4,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_cobb_douglas,COBB_DOUGLAS,60c621fe43b2d58e,e688447038d8bd3f,a5,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 115, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 15, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_ces,CES,60c621fe43b2d58e,e688447038d8bd3f,a0,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_ces,CES,60c621fe43b2d58e,e688447038d8bd3f,a1,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_ces,CES,60c621fe43b2d58e,e688447038d8bd3f,a2,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 115, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 15, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_ces,CES,60c621fe43b2d58e,e688447038d8bd3f,a3,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_ces,CES,60c621fe43b2d58e,e688447038d8bd3f,a4,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_ces,CES,60c621fe43b2d58e,e688447038d8bd3f,a5,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_leontief,LEONTIEF,60c621fe43b2d58e,e688447038d8bd3f,a0,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_leontief,LEONTIEF,60c621fe43b2d58e,e688447038d8bd3f,a1,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 115, ""MEMORY"": 101, ""DATASET"": 33, ""API_CREDITS"": 54}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 15, ""MEMORY"": 13, ""DATASET"": 1, ""API_CREDITS"": 10}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_leontief,LEONTIEF,60c621fe43b2d58e,e688447038d8bd3f,a2,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_leontief,LEONTIEF,60c621fe43b2d58e,e688447038d8bd3f,a3,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_leontief,LEONTIEF,60c621fe43b2d58e,e688447038d8bd3f,a4,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,2683794396,joint_leontief,LEONTIEF,60c621fe43b2d58e,e688447038d8bd3f,a5,monitoring+research,1.0,0.5,4,1.0,0.4,12,0,"{""COMPUTE"": 116, ""MEMORY"": 101, ""DATASET"": 34, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 16, ""MEMORY"": 13, ""DATASET"": 2, ""API_CREDITS"": 11}","{""COMPUTE"": 4}"
homogeneous__high,homogeneous,high,152641682,equal,none,4e701496f4282b5d,7e0aba16f3eb2779,a0,doc_processing+monitoring+research,1.0,0.5,4,0.6666666666666666,0.42500000000000004,13,1,"{""COMPUTE"": 117, ""MEMORY"": 98, ""DATASET"": 26, ""API_CREDITS"": 56}","{""COMPUTE"": 116, ""MEMORY"": 97, ""DATASET"": 24, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 2, ""API_CREDITS"": 2}","{""COMPUTE"": 5}"
homogeneous__high,homogeneous,high,152641682,equal,none,4e701496f4282b5d,7e0aba16f3eb2779,a1,doc_processing+monitoring+research,1.0,0.5,4,0.6666666666666666,0.42500000000000004,13,1,"{""COMPUTE"": 117, ""MEMORY"": 98, ""DATASET"": 26, ""API_CREDITS"": 56}","{""COMPUTE"": 116, ""MEMORY"": 97, ""DATASET"": 24, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 2, ""API_CREDITS"": 2}","{""COMPUTE"": 5}"
homogeneous__high,homogeneous,high,152641682,equal,none,4e701496f4282b5d,7e0aba16f3eb2779,a2,doc_processing+monitoring+research,1.0,0.5,4,0.6666666666666666,0.42500000000000004,13,1,"{""COMPUTE"": 117, ""MEMORY"": 98, ""DATASET"": 25, ""API_CREDITS"": 56}","{""COMPUTE"": 116, ""MEMORY"": 97, ""DATASET"": 24, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 2}","{""COMPUTE"": 5}"
homogeneous__high,homogeneous,high,152641682,equal,none,4e701496f4282b5d,7e0aba16f3eb2779,a3,doc_processing+monitoring+research,1.0,0.5,4,0.6666666666666666,0.42500000000000004,13,1,"{""COMPUTE"": 117, ""MEMORY"": 98, ""DATASET"": 25, ""API_CREDITS"": 56}","{""COMPUTE"": 116, ""MEMORY"": 97, ""DATASET"": 24, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 2}","{""COMPUTE"": 5}"
homogeneous__high,homogeneous,high,152641682,equal,none,4e701496f4282b5d,7e0aba16f3eb2779,a4,doc_processing+monitoring+research,1.0,0.5,4,0.6666666666666666,0.42500000000000004,13,1,"{""COMPUTE"": 117, ""MEMORY"": 98, ""DATASET"": 25, ""API_CREDITS"": 56}","{""COMPUTE"": 116, ""MEMORY"": 97, ""DATASET"": 24, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 1, ""API_CREDITS"": 2}","{""COMPUTE"": 5}"
homogeneous__high,homogeneous,high,152641682,equal,none,4e701496f4282b5d,7e0aba16f3eb2779,a5,doc_processing+monitoring+research,1.0,0.5,4,0.6666666666666666,0.42500000000000004,13,1,"{""COMPUTE"": 116, ""MEMORY"": 97, ""DATASET"": 25, ""API_CREDITS"": 55}","{""COMPUTE"": 116, ""MEMORY"": 97, ""DATASET"": 24, ""API_CREDITS"": 54}","{""COMPUTE"": 0, ""MEMORY"": 0, ""DATASET"": 1, ""API_CREDITS"": 1}","{""COMPUTE"": 5}"
