cell,delta,contention,contention_ratio,seed,task_workload_hash,capacity_by_resource,realized_contention_by_resource,active_resource_count,drift_source_total,changed_identities_total,task_mixture_tv_from_baseline_mean,mand_demand_tv_mean_pairwise,task_entropy_mean,cross_agent_dissimilarity,staleness_error_mean,calibration_error_mean,latent_oracle_error_mean
delta0.25__high,0.25,high,1.9,687585327,59fad266476b0a02,"{""COMPUTE"": 418, ""MEMORY"": 323, ""API_CREDITS"": 210, ""DATASET"": 20}","{""COMPUTE"": 1.8851674641148326, ""MEMORY"": 1.9009287925696594, ""API_CREDITS"": 1.8761904761904762, ""DATASET"": 2.4}",4,8,4,0.15631210887747682,0.03969867857731368,0.5832604019056382,0.026361580680938416,49.56639549885685,16.784149127002483,57.692189779043524
delta0.25__high,0.25,high,1.9,705933680,6e258adffa1a8cd3,"{""COMPUTE"": 454, ""MEMORY"": 364, ""API_CREDITS"": 213, ""DATASET"": 62}","{""COMPUTE"": 1.9251101321585904, ""MEMORY"": 1.945054945054945, ""API_CREDITS"": 1.9530516431924883, ""DATASET"": 2.064516129032258}",4,7,4,0.14054442061819813,0.08394248482548487,0.4000199051876742,0.05316639150184352,49.51115313645489,12.188456857104661,38.008490735807605
delta0.25__high,0.25,high,1.9,713663764,8ebe79159d1da2de,"{""COMPUTE"": 331, ""MEMORY"": 283, ""API_CREDITS"": 169, ""DATASET"": 65}","{""COMPUTE"": 2.1389728096676737, ""MEMORY"": 2.1696113074204946, ""API_CREDITS"": 2.0236686390532546, ""DATASET"": 2.707692307692308}",4,13,10,0.176170852256612,0.12667591227730327,0.4708629451821924,0.07951814987958944,57.244927421445574,16.895668262894173,30.72914391971938
delta0.25__high,0.25,high,1.9,756150979,9c7a14dc61867790,"{""COMPUTE"": 336, ""MEMORY"": 268, ""API_CREDITS"": 161, ""DATASET"": 35}","{""COMPUTE"": 2.0952380952380953, ""MEMORY"": 2.1156716417910446, ""API_CREDITS"": 2.093167701863354, ""DATASET"": 2.5142857142857142}",4,8,5,0.1098345009212286,0.12316981244064577,0.41600558536806725,0.08571801301836025,41.262542178667125,9.16915423447779,9.146848169298133
delta0.25__high,0.25,high,1.9,759787730,bf4d04b72b707a98,"{""COMPUTE"": 567, ""MEMORY"": 469, ""API_CREDITS"": 273, ""DATASET"": 104}","{""COMPUTE"": 1.837742504409171, ""MEMORY"": 1.8443496801705757, ""API_CREDITS"": 1.8278388278388278, ""DATASET"": 1.9230769230769231}",4,8,7,0.19298752834408373,0.053847979679855336,0.6331224734238275,0.03363737089951253,54.69753956964022,22.007159929716618,43.42602919679792
delta0.25__high,0.25,high,1.9,779334002,bcbac1fb4b836939,"{""COMPUTE"": 656, ""MEMORY"": 523, ""API_CREDITS"": 314, ""DATASET"": 87}","{""COMPUTE"": 1.923780487804878, ""MEMORY"": 1.9923518164435947, ""API_CREDITS"": 1.9171974522292994, ""DATASET"": 2.7586206896551726}",4,13,9,0.16654000191795712,0.04882304091030507,0.5135752301428763,0.03184670308785875,47.94993823783605,18.68876456317226,43.93904230168786
delta0.25__high,0.25,high,1.9,786766500,3b989485b5cc7230,"{""COMPUTE"": 420, ""MEMORY"": 364, ""API_CREDITS"": 179, ""DATASET"": 125}","{""COMPUTE"": 2.119047619047619, ""MEMORY"": 2.0934065934065935, ""API_CREDITS"": 2.17877094972067, ""DATASET"": 1.92}",4,12,6,0.17496451523826365,0.07457181349669711,0.5640166055512656,0.04637460522915115,67.7368335745656,27.33098277561584,66.78731538991885
delta0.25__high,0.25,high,1.9,891045433,216aba7f2e6597b6,"{""COMPUTE"": 348, ""MEMORY"": 309, ""API_CREDITS"": 154, ""DATASET"": 110}","{""COMPUTE"": 2.1724137931034484, ""MEMORY"": 2.058252427184466, ""API_CREDITS"": 2.2857142857142856, ""DATASET"": 1.4545454545454546}",4,13,10,0.17119194509590374,0.06367655196019974,0.4795566993737275,0.04268608590914196,52.11713634643144,13.977924187983207,47.82080377299973
delta0.25__high,0.25,high,1.9,898744256,93257b3f4467da0e,"{""COMPUTE"": 499, ""MEMORY"": 385, ""API_CREDITS"": 245, ""DATASET"": 30}","{""COMPUTE"": 1.6272545090180361, ""MEMORY"": 1.6493506493506493, ""API_CREDITS"": 1.653061224489796, ""DATASET"": 1.8666666666666667}",4,17,11,0.15872868434534512,0.04044280135304545,0.3258950935951871,0.028316676926427028,34.76759152451019,4.8383805102413175,20.036874002667123
delta0.25__high,0.25,high,1.9,921012401,3d1305ec0d4632d2,"{""COMPUTE"": 582, ""MEMORY"": 468, ""API_CREDITS"": 267, ""DATASET"": 92}","{""COMPUTE"": 1.9621993127147765, ""MEMORY"": 2.032051282051282, ""API_CREDITS"": 1.951310861423221, ""DATASET"": 2.6956521739130435}",4,15,12,0.18500954465485922,0.09355734438607369,0.47229539290827577,0.06128039827395262,62.05306518204663,17.551774128962453,50.33736544887509
delta0.25__high,0.25,high,1.9,928131396,b33aa2cfb8752646,"{""COMPUTE"": 515, ""MEMORY"": 444, ""API_CREDITS"": 241, ""DATASET"": 135}","{""COMPUTE"": 2.151456310679612, ""MEMORY"": 2.130630630630631, ""API_CREDITS"": 2.1825726141078836, ""DATASET"": 2.0148148148148146}",4,13,10,0.17283074066094917,0.0639750248465423,0.5264150634469379,0.04051317250881064,65.80457343112947,18.998016225954327,64.81622524236779
delta0.25__high,0.25,high,1.9,986685360,9b12396511aae62e,"{""COMPUTE"": 424, ""MEMORY"": 355, ""API_CREDITS"": 190, ""DATASET"": 93}","{""COMPUTE"": 2.0330188679245285, ""MEMORY"": 2.0253521126760563, ""API_CREDITS"": 2.0473684210526315, ""DATASET"": 1.978494623655914}",4,10,6,0.18463689439218903,0.10446575750852066,0.577955978952467,0.06510735336804417,48.01094264696525,18.39358147487294,47.14146854324588
delta0.25__high,0.25,high,1.9,1040871164,6cb61c1ba45ef3bc,"{""COMPUTE"": 539, ""MEMORY"": 459, ""API_CREDITS"": 265, ""DATASET"": 122}","{""COMPUTE"": 1.9628942486085343, ""MEMORY"": 1.9302832244008714, ""API_CREDITS"": 1.969811320754717, ""DATASET"": 1.7049180327868851}",4,10,8,0.19556877724352087,0.04254784014185858,0.4960025387928115,0.030005727564988306,53.62360698516619,26.570915381298875,30.524622858678796
delta0.25__high,0.25,high,1.9,1109034924,9da644a9e723cfc1,"{""COMPUTE"": 610, ""MEMORY"": 479, ""API_CREDITS"": 283, ""DATASET"": 71}","{""COMPUTE"": 1.8721311475409836, ""MEMORY"": 1.9248434237995824, ""API_CREDITS"": 1.901060070671378, ""DATASET"": 2.4788732394366195}",4,16,13,0.18901325464138927,0.06396820629407939,0.5094137564500852,0.042164774003907474,58.65853808669965,36.69941896521853,46.97210447258487
delta0.25__high,0.25,high,1.9,1154819737,f531c156c6348aac,"{""COMPUTE"": 455, ""MEMORY"": 362, ""API_CREDITS"": 209, ""DATASET"": 58}","{""COMPUTE"": 1.9604395604395604, ""MEMORY"": 1.9944751381215469, ""API_CREDITS"": 1.9425837320574162, ""DATASET"": 2.4827586206896552}",4,13,11,0.20720806132028394,0.0827093772000181,0.5523760757461157,0.052374045184892824,55.960580750244,20.544810726483856,30.8037369144942
delta0.25__high,0.25,high,1.9,1158762883,1f561d2388f3bb1c,"{""COMPUTE"": 444, ""MEMORY"": 360, ""API_CREDITS"": 208, ""DATASET"": 68}","{""COMPUTE"": 2.063063063063063, ""MEMORY"": 1.9833333333333334, ""API_CREDITS"": 2.0865384615384617, ""DATASET"": 1.1764705882352942}",4,13,13,0.23580272739869176,0.05553678497074722,0.4729442678080133,0.03625077665958167,66.6495261184452,27.48241955428585,46.3614281661637
delta0.25__high,0.25,high,1.9,1164103101,cb5f91792419fcca,"{""COMPUTE"": 390, ""MEMORY"": 337, ""API_CREDITS"": 173, ""DATASET"": 106}","{""COMPUTE"": 1.794871794871795, ""MEMORY"": 1.7448071216617211, ""API_CREDITS"": 1.7572254335260116, ""DATASET"": 1.509433962264151}",4,17,9,0.16233669487656455,0.13546690163435562,0.4806401658613006,0.08458359506020156,44.201964280786974,15.650828032077479,40.251185226031346
delta0.25__high,0.25,high,1.9,1175015440,f002f2a833915ab1,"{""COMPUTE"": 470, ""MEMORY"": 411, ""API_CREDITS"": 206, ""DATASET"": 144}","{""COMPUTE"": 1.748936170212766, ""MEMORY"": 1.683698296836983, ""API_CREDITS"": 1.766990291262136, ""DATASET"": 1.3333333333333333}",4,16,13,0.17320322901695842,0.1405238021238021,0.4619140281026109,0.0863587801087801,57.124844773902716,15.484907269369808,69.2923972160384
delta0.25__high,0.25,high,1.9,1223536910,f07471619182d28f,"{""COMPUTE"": 292, ""MEMORY"": 256, ""API_CREDITS"": 120, ""DATASET"": 89}","{""COMPUTE"": 2.23972602739726, ""MEMORY"": 2.26171875, ""API_CREDITS"": 2.275, ""DATASET"": 2.4269662921348316}",4,11,9,0.16910377183212444,0.08028463289527724,0.4602730357898917,0.05019516065829576,56.06550235215875,14.404226908677018,34.04478073049603
delta0.25__high,0.25,high,1.9,1272846855,27758f5ae3e164c6,"{""COMPUTE"": 445, ""MEMORY"": 379, ""API_CREDITS"": 197, ""DATASET"": 113}","{""COMPUTE"": 2.134831460674157, ""MEMORY"": 2.0923482849604222, ""API_CREDITS"": 2.228426395939086, ""DATASET"": 1.7699115044247788}",4,10,6,0.15809243534879347,0.10065338448144105,0.42376061295009015,0.0623235127103195,59.44851239526989,11.760525448617608,46.919449093971075
delta0.25__high,0.25,high,1.9,1329904169,e8dad0aa2f8ab3bf,"{""COMPUTE"": 358, ""MEMORY"": 294, ""API_CREDITS"": 150, ""DATASET"": 72}","{""COMPUTE"": 1.9273743016759777, ""MEMORY"": 1.9489795918367347, ""API_CREDITS"": 1.78, ""DATASET"": 2.3333333333333335}",4,15,9,0.16116802655947296,0.15922891118543295,0.5178240292604374,0.1101154792705244,39.25676322918233,17.42791540950422,30.834093973002894
delta0.25__high,0.25,high,1.9,1393164231,a4a601257ad579b6,"{""COMPUTE"": 332, ""MEMORY"": 297, ""API_CREDITS"": 139, ""DATASET"": 115}","{""COMPUTE"": 2.3072289156626504, ""MEMORY"": 2.2525252525252526, ""API_CREDITS"": 2.381294964028777, ""DATASET"": 2.017391304347826}",4,15,10,0.20318138867024396,0.1399854129447296,0.5194229813533493,0.09710107603029565,55.985962158985785,9.29625930486105,47.70319953345433
delta0.25__high,0.25,high,1.9,1397601319,a6d03a683759ef94,"{""COMPUTE"": 537, ""MEMORY"": 414, ""API_CREDITS"": 256, ""DATASET"": 39}","{""COMPUTE"": 1.7057728119180633, ""MEMORY"": 1.7826086956521738, ""API_CREDITS"": 1.6171875, ""DATASET"": 3.6923076923076925}",4,15,13,0.19318055386017227,0.07568178616475829,0.5369580244164424,0.047452734505108084,50.80646275150559,12.729423095777323,23.010563442111557
delta0.25__high,0.25,high,1.9,1414408149,7185138ebe5b27fd,"{""COMPUTE"": 313, ""MEMORY"": 280, ""API_CREDITS"": 122, ""DATASET"": 113}","{""COMPUTE"": 2.415335463258786, ""MEMORY"": 2.3892857142857142, ""API_CREDITS"": 2.4836065573770494, ""DATASET"": 2.336283185840708}",4,8,5,0.18666214260871117,0.14892205492854727,0.5310230073045469,0.1038330107255473,65.04435102495374,18.122683937169246,60.22653729186425
delta0.25__high,0.25,high,1.9,1443238425,62f6f1d41cda23af,"{""COMPUTE"": 380, ""MEMORY"": 320, ""API_CREDITS"": 165, ""DATASET"": 90}","{""COMPUTE"": 1.9947368421052631, ""MEMORY"": 1.921875, ""API_CREDITS"": 2.090909090909091, ""DATASET"": 1.3333333333333333}",4,14,7,0.10187274427423798,0.12961887867548247,0.3180506836093074,0.0844452251684956,36.27692037070148,13.122344046739663,43.68155095990605
delta0.25__high,0.25,high,1.9,1446854669,fe5d421a395e7c11,"{""COMPUTE"": 280, ""MEMORY"": 249, ""API_CREDITS"": 107, ""DATASET"": 100}","{""COMPUTE"": 2.2071428571428573, ""MEMORY"": 2.1686746987951806, ""API_CREDITS"": 2.3551401869158877, ""DATASET"": 1.92}",4,14,13,0.21211104129364547,0.10662101999681865,0.5208410473147319,0.07548904421719183,56.45349164932026,20.905637657990773,34.060812654796905
delta0.25__high,0.25,high,1.9,1474233831,fc3661560a42f8c4,"{""COMPUTE"": 382, ""MEMORY"": 327, ""API_CREDITS"": 166, ""DATASET"": 101}","{""COMPUTE"": 2.0523560209424083, ""MEMORY"": 2.076452599388379, ""API_CREDITS"": 2.1265060240963853, ""DATASET"": 2.1386138613861387}",4,12,11,0.2001568604487666,0.08440576968904158,0.5573425599391378,0.05415958726159986,42.20436840629328,27.676391908864584,43.62447726455732
delta0.25__high,0.25,high,1.9,1476169622,77ad72e1a540ca31,"{""COMPUTE"": 253, ""MEMORY"": 217, ""API_CREDITS"": 126, ""DATASET"": 49}","{""COMPUTE"": 2.41897233201581, ""MEMORY"": 2.3087557603686637, ""API_CREDITS"": 2.5, ""DATASET"": 1.469387755102041}",4,12,8,0.13347624339292566,0.06312640817119913,0.40472967125622095,0.03948375394543278,51.997175337017175,8.897935882598729,33.50724216566825
delta0.25__high,0.25,high,1.9,1515534678,96dba982e6587077,"{""COMPUTE"": 435, ""MEMORY"": 359, ""API_CREDITS"": 218, ""DATASET"": 67}","{""COMPUTE"": 2.0735632183908046, ""MEMORY"": 2.0807799442896937, ""API_CREDITS"": 2.0596330275229358, ""DATASET"": 2.2686567164179103}",4,11,8,0.1819778920838889,0.044129937654576144,0.5106897130746255,0.02819106712182086,62.9783806614298,15.067673745963054,57.09856920881233
delta0.25__high,0.25,high,1.9,1538028730,33ed55c1b4c5e6ca,"{""COMPUTE"": 436, ""MEMORY"": 368, ""API_CREDITS"": 211, ""DATASET"": 90}","{""COMPUTE"": 1.889908256880734, ""MEMORY"": 1.8668478260869565, ""API_CREDITS"": 1.900473933649289, ""DATASET"": 1.6888888888888889}",4,6,3,0.1830878288298782,0.04654995361506313,0.526573224245999,0.030235353183983096,44.33829710442211,21.75919390898929,38.0625003282745
delta0.25__high,0.25,high,1.9,1607564961,311371836e7b28bb,"{""COMPUTE"": 390, ""MEMORY"": 339, ""API_CREDITS"": 168, ""DATASET"": 115}","{""COMPUTE"": 2.0, ""MEMORY"": 2.0088495575221237, ""API_CREDITS"": 2.0416666666666665, ""DATASET"": 2.017391304347826}",4,13,7,0.1537399480351698,0.10441826946503381,0.5180356806927439,0.06823572596071231,38.12209029108601,12.590838600821344,33.65081152395633
delta0.25__high,0.25,high,1.9,1647295192,6aded69d7a2910d8,"{""COMPUTE"": 531, ""MEMORY"": 451, ""API_CREDITS"": 231, ""DATASET"": 141}","{""COMPUTE"": 1.7627118644067796, ""MEMORY"": 1.7849223946784922, ""API_CREDITS"": 1.7619047619047619, ""DATASET"": 1.872340425531915}",4,11,10,0.2293017399193569,0.11847660062131773,0.563332833104493,0.0756196268423514,74.93199025310885,23.11842914377246,60.8897909435006
delta0.25__high,0.25,high,1.9,1680529007,ff799f4761ad7e69,"{""COMPUTE"": 427, ""MEMORY"": 340, ""API_CREDITS"": 190, ""DATASET"": 60}","{""COMPUTE"": 1.9063231850117095, ""MEMORY"": 1.9764705882352942, ""API_CREDITS"": 1.9157894736842105, ""DATASET"": 2.6666666666666665}",4,10,8,0.18874259069836397,0.12861610755218064,0.586563454839715,0.08898981662680294,38.71567467027494,21.785470965970827,40.496966888181
delta0.25__high,0.25,high,1.9,1683037842,311996573228b0bf,"{""COMPUTE"": 332, ""MEMORY"": 293, ""API_CREDITS"": 147, ""DATASET"": 101}","{""COMPUTE"": 2.2710843373493974, ""MEMORY"": 2.273037542662116, ""API_CREDITS"": 2.2448979591836733, ""DATASET"": 2.376237623762376}",4,10,9,0.17231197271565687,0.1033695490704205,0.5244705093777573,0.06738965777091321,70.2645585263929,27.560655601721745,58.334174849903214
delta0.25__high,0.25,high,1.9,1684113726,ccacab4c52ab3b27,"{""COMPUTE"": 532, ""MEMORY"": 473, ""API_CREDITS"": 232, ""DATASET"": 182}","{""COMPUTE"": 2.056390977443609, ""MEMORY"": 2.014799154334038, ""API_CREDITS"": 2.1163793103448274, ""DATASET"": 1.8021978021978022}",4,11,3,0.09778200750463922,0.09049702574678957,0.4444205181953121,0.06261359690076623,36.97769018143199,18.478396854610818,52.062027320693
delta0.25__high,0.25,high,1.9,1723470144,b95c6483da3ee64b,"{""COMPUTE"": 543, ""MEMORY"": 475, ""API_CREDITS"": 252, ""DATASET"": 159}","{""COMPUTE"": 1.8232044198895028, ""MEMORY"": 1.808421052631579, ""API_CREDITS"": 1.7976190476190477, ""DATASET"": 1.7610062893081762}",4,16,15,0.21823995439591595,0.04768146019858433,0.542407731648808,0.03138660233910888,77.96469797373184,13.076375632956724,57.51048124769869
delta0.25__high,0.25,high,1.9,1746522117,46550f4328518643,"{""COMPUTE"": 374, ""MEMORY"": 316, ""API_CREDITS"": 172, ""DATASET"": 82}","{""COMPUTE"": 1.9518716577540107, ""MEMORY"": 1.9335443037974684, ""API_CREDITS"": 1.936046511627907, ""DATASET"": 1.853658536585366}",4,8,6,0.17191842465418497,0.1258511490142968,0.5559648881541993,0.07625611943763312,44.650863107342964,18.073789275940268,40.699199801008035
delta0.25__high,0.25,high,1.9,1761268421,b9b7c54bd64ecb96,"{""COMPUTE"": 512, ""MEMORY"": 431, ""API_CREDITS"": 235, ""DATASET"": 116}","{""COMPUTE"": 2.0546875, ""MEMORY"": 2.02784222737819, ""API_CREDITS"": 2.119148936170213, ""DATASET"": 1.793103448275862}",4,13,11,0.18535580145866906,0.07930268203104304,0.5417127133962814,0.04685005057449193,57.87467710569582,15.921729401899208,39.32016602841529
delta0.25__high,0.25,high,1.9,1851037281,2f5396eec0ec76f1,"{""COMPUTE"": 532, ""MEMORY"": 443, ""API_CREDITS"": 247, ""DATASET"": 111}","{""COMPUTE"": 1.9022556390977443, ""MEMORY"": 1.8781038374717833, ""API_CREDITS"": 1.8785425101214575, ""DATASET"": 1.7297297297297298}",4,12,9,0.18943653922004988,0.1343212529400221,0.4789514652783735,0.08734372559373277,60.04692256330278,21.827732410694793,43.70969652611652
delta0.25__high,0.25,high,1.9,1867081647,cd44cf5b92ffee4d,"{""COMPUTE"": 407, ""MEMORY"": 369, ""API_CREDITS"": 169, ""DATASET"": 157}","{""COMPUTE"": 1.9262899262899262, ""MEMORY"": 1.905149051490515, ""API_CREDITS"": 1.970414201183432, ""DATASET"": 1.78343949044586}",4,5,5,0.2043995185032834,0.14997162105218342,0.48109910226205915,0.10133754549560858,96.78683847420666,19.932677958641527,40.80057976125319
delta0.25__high,0.25,high,1.9,1880620535,0881cf0b7dcb373d,"{""COMPUTE"": 488, ""MEMORY"": 411, ""API_CREDITS"": 232, ""DATASET"": 105}","{""COMPUTE"": 1.9795081967213115, ""MEMORY"": 1.9683698296836982, ""API_CREDITS"": 1.978448275862069, ""DATASET"": 1.9047619047619047}",4,15,9,0.14114913555758143,0.07137145559106389,0.4165774657432025,0.0456467479240465,53.62854262957546,19.68817520668968,35.60635212726492
delta0.25__high,0.25,high,1.9,1935876427,7c0591994ccdfa4d,"{""COMPUTE"": 449, ""MEMORY"": 408, ""API_CREDITS"": 183, ""DATASET"": 178}","{""COMPUTE"": 2.138084632516704, ""MEMORY"": 2.049019607843137, ""API_CREDITS"": 2.3169398907103824, ""DATASET"": 1.6179775280898876}",4,7,7,0.23184364240096186,0.08801148975898068,0.6745609181603797,0.058198780467549394,72.58383365075187,11.336173116280813,59.50688102887813
delta0.25__high,0.25,high,1.9,1943200581,f72679a5d38cc845,"{""COMPUTE"": 340, ""MEMORY"": 298, ""API_CREDITS"": 150, ""DATASET"": 99}","{""COMPUTE"": 2.041176470588235, ""MEMORY"": 2.0671140939597317, ""API_CREDITS"": 2.026666666666667, ""DATASET"": 2.2626262626262625}",4,8,6,0.2140211908352377,0.149032425422619,0.5871356631259446,0.09916831391974912,67.74994630774628,18.54162671762308,41.76186610781817
delta0.25__high,0.25,high,1.9,1957258698,b70bf6a214b7e090,"{""COMPUTE"": 361, ""MEMORY"": 317, ""API_CREDITS"": 149, ""DATASET"": 115}","{""COMPUTE"": 1.92797783933518, ""MEMORY"": 1.9526813880126184, ""API_CREDITS"": 1.8590604026845639, ""DATASET"": 2.1565217391304348}",4,14,12,0.22473468999202376,0.11895410670917114,0.5525530673920359,0.07989846730389975,78.01819893957061,21.479512200236716,28.115893556081062
delta0.25__high,0.25,high,1.9,2000676221,acb15663546128a6,"{""COMPUTE"": 606, ""MEMORY"": 500, ""API_CREDITS"": 292, ""DATASET"": 111}","{""COMPUTE"": 1.7590759075907592, ""MEMORY"": 1.782, ""API_CREDITS"": 1.7568493150684932, ""DATASET"": 1.945945945945946}",4,8,5,0.1390089730314673,0.08095555985600113,0.4607656729683296,0.04895438334540683,49.04515383616994,18.717606064490035,46.745098634080364
delta0.25__high,0.25,high,1.9,2071520222,78f2a095144bb455,"{""COMPUTE"": 423, ""MEMORY"": 365, ""API_CREDITS"": 201, ""DATASET"": 107}","{""COMPUTE"": 2.0425531914893615, ""MEMORY"": 2.0082191780821916, ""API_CREDITS"": 2.0049751243781095, ""DATASET"": 1.8691588785046729}",4,10,8,0.2154425297356437,0.09878157934200653,0.5209477375988261,0.06627989964693039,75.52821676723174,22.075560786980446,33.02984491035452
delta0.25__high,0.25,high,1.9,2104789822,6678b2d9a823d899,"{""COMPUTE"": 496, ""MEMORY"": 418, ""API_CREDITS"": 228, ""DATASET"": 113}","{""COMPUTE"": 1.8024193548387097, ""MEMORY"": 1.784688995215311, ""API_CREDITS"": 1.868421052631579, ""DATASET"": 1.5575221238938053}",4,13,10,0.18234921644445387,0.09360682200543952,0.4992480810786697,0.05662366393373178,56.95392477971598,19.654386333777282,39.33880550078088
delta0.25__high,0.25,high,1.9,2175919960,bf18a0a091ece5b9,"{""COMPUTE"": 605, ""MEMORY"": 509, ""API_CREDITS"": 290, ""DATASET"": 131}","{""COMPUTE"": 2.0429752066115703, ""MEMORY"": 2.0373280943025542, ""API_CREDITS"": 2.0517241379310347, ""DATASET"": 2.015267175572519}",4,10,5,0.15373485397469755,0.0697703611542409,0.38947185478756974,0.04513297831405075,55.58573814512073,11.690512432591609,39.04535219739865
delta0.25__high,0.25,high,1.9,2187181276,5fd79afee12ae213,"{""COMPUTE"": 329, ""MEMORY"": 293, ""API_CREDITS"": 144, ""DATASET"": 106}","{""COMPUTE"": 1.8541033434650456, ""MEMORY"": 1.7781569965870307, ""API_CREDITS"": 1.9930555555555556, ""DATASET"": 1.2830188679245282}",4,11,11,0.23555565605188444,0.07852634740826,0.5755952476475586,0.046347165567311666,47.92919346543065,16.477338971204237,44.826781136128595
delta0.25__high,0.25,high,1.9,2201730498,8caceff65797b691,"{""COMPUTE"": 477, ""MEMORY"": 413, ""API_CREDITS"": 229, ""DATASET"": 124}","{""COMPUTE"": 1.949685534591195, ""MEMORY"": 1.9128329297820823, ""API_CREDITS"": 1.965065502183406, ""DATASET"": 1.6774193548387097}",4,8,5,0.16554981831114557,0.0882273465990418,0.4391349863701641,0.053243776425659854,45.733367367223586,12.365716678381773,59.06160912718483
delta0.25__high,0.25,high,1.9,2207070483,ace241d96965a073,"{""COMPUTE"": 482, ""MEMORY"": 393, ""API_CREDITS"": 236, ""DATASET"": 72}","{""COMPUTE"": 2.008298755186722, ""MEMORY"": 1.9821882951653944, ""API_CREDITS"": 2.038135593220339, ""DATASET"": 1.6666666666666667}",4,12,10,0.21039774787815188,0.030306929320968432,0.6050500618199823,0.01953133218038296,61.45901674121606,19.767247676970122,44.24943936115438
