sweep,cell,regime,concentration,floor_regime,contention,seed,policy,utility_family,task_workload_hash,scenario_hash,agent,archetype,priority,completion,zero_completion,mandatory_failures,quality,backend_calls,blocked_calls,allocated,charged,min_bound,upper_bound,any_used_at_lower_bound,all_used_above_lower_bound,alloc_distance_from_equal,completion_minus_equal,latent_probs
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,1594198431,joint_linear,LINEAR,f18d092f209dea89,44a7802bd5e8f4ed,a1,code_review+doc_processing+monitoring+research,1.0,0.375,False,5,0.25625,6,3,"{""COMPUTE"": 90, ""MEMORY"": 143, ""DATASET"": 40, ""API_CREDITS"": 18}","{""COMPUTE"": 40, ""MEMORY"": 33, ""DATASET"": 8, ""API_CREDITS"": 17}","{""COMPUTE"": 38, ""MEMORY"": 32, ""API_CREDITS"": 18, ""DATASET"": 8}","{""COMPUTE"": 272, ""MEMORY"": 223, ""API_CREDITS"": 134, ""DATASET"": 40}",True,False,0.4217252396166134,-0.25,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,1594198431,joint_linear,LINEAR,f18d092f209dea89,44a7802bd5e8f4ed,a2,code_review+doc_processing+monitoring+research,1.0,0.25,False,6,0.1875,2,4,"{""COMPUTE"": 148, ""MEMORY"": 19, ""DATASET"": 3, ""API_CREDITS"": 128}","{""COMPUTE"": 20, ""MEMORY"": 16, ""DATASET"": 0, ""API_CREDITS"": 12}","{""COMPUTE"": 24, ""MEMORY"": 19, ""API_CREDITS"": 12, ""DATASET"": 3}","{""COMPUTE"": 242, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 16}",True,False,0.7195571955719557,-0.625,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,1594198431,joint_linear,LINEAR,f18d092f209dea89,44a7802bd5e8f4ed,a3,code_review+doc_processing+monitoring+research,1.0,0.375,False,5,0.2625,4,4,"{""COMPUTE"": 31, ""MEMORY"": 216, ""DATASET"": 32, ""API_CREDITS"": 20}","{""COMPUTE"": 28, ""MEMORY"": 25, ""DATASET"": 8, ""API_CREDITS"": 13}","{""COMPUTE"": 31, ""MEMORY"": 26, ""API_CREDITS"": 15, ""DATASET"": 6}","{""COMPUTE"": 262, ""MEMORY"": 216, ""API_CREDITS"": 136, ""DATASET"": 32}",True,False,0.8532423208191127,-0.375,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,1594198431,joint_linear,LINEAR,f18d092f209dea89,44a7802bd5e8f4ed,a4,code_review+doc_processing+monitoring,1.0,0.125,False,7,0.09375,1,2,"{""COMPUTE"": 87, ""MEMORY"": 138, ""DATASET"": 32, ""API_CREDITS"": 6}","{""COMPUTE"": 10, ""MEMORY"": 8, ""DATASET"": 0, ""API_CREDITS"": 6}","{""COMPUTE"": 16, ""MEMORY"": 15, ""API_CREDITS"": 6, ""DATASET"": 6}","{""COMPUTE"": 160, ""MEMORY"": 138, ""API_CREDITS"": 76, ""DATASET"": 32}",True,False,0.4591439688715953,-0.625,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,1594198431,joint_linear,LINEAR,f18d092f209dea89,44a7802bd5e8f4ed,a5,code_review+doc_processing+research,1.0,0.25,False,6,0.1875,2,4,"{""COMPUTE"": 138, ""MEMORY"": 21, ""DATASET"": 1, ""API_CREDITS"": 142}","{""COMPUTE"": 20, ""MEMORY"": 16, ""DATASET"": 0, ""API_CREDITS"": 12}","{""COMPUTE"": 27, ""MEMORY"": 21, ""API_CREDITS"": 14, ""DATASET"": 1}","{""COMPUTE"": 266, ""MEMORY"": 211, ""API_CREDITS"": 142, ""DATASET"": 8}",True,False,0.7078651685393258,-0.625,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,equal,none,afe14518d76076b8,ebe3dd380435dfb0,a0,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.603125,15,5,"{""COMPUTE"": 100, ""MEMORY"": 84, ""DATASET"": 24, ""API_CREDITS"": 43}","{""COMPUTE"": 98, ""MEMORY"": 83, ""DATASET"": 24, ""API_CREDITS"": 40}","{""COMPUTE"": 23, ""MEMORY"": 20, ""API_CREDITS"": 10, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 162, ""API_CREDITS"": 92, ""DATASET"": 32}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,equal,none,afe14518d76076b8,ebe3dd380435dfb0,a1,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.525,12,6,"{""COMPUTE"": 100, ""MEMORY"": 84, ""DATASET"": 24, ""API_CREDITS"": 43}","{""COMPUTE"": 92, ""MEMORY"": 79, ""DATASET"": 24, ""API_CREDITS"": 41}","{""COMPUTE"": 23, ""MEMORY"": 20, ""API_CREDITS"": 10, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 162, ""API_CREDITS"": 92, ""DATASET"": 32}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,equal,none,afe14518d76076b8,ebe3dd380435dfb0,a2,code_review+doc_processing+monitoring,1.0,0.875,False,1,0.5875,14,6,"{""COMPUTE"": 96, ""MEMORY"": 80, ""DATASET"": 24, ""API_CREDITS"": 40}","{""COMPUTE"": 88, ""MEMORY"": 75, ""DATASET"": 24, ""API_CREDITS"": 35}","{""COMPUTE"": 19, ""MEMORY"": 16, ""API_CREDITS"": 7, ""DATASET"": 6}","{""COMPUTE"": 160, ""MEMORY"": 136, ""API_CREDITS"": 72, ""DATASET"": 32}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,equal,none,afe14518d76076b8,ebe3dd380435dfb0,a3,doc_processing+monitoring+research,1.0,0.625,False,3,0.45,14,2,"{""COMPUTE"": 106, ""MEMORY"": 90, ""DATASET"": 26, ""API_CREDITS"": 45}","{""COMPUTE"": 102, ""MEMORY"": 85, ""DATASET"": 24, ""API_CREDITS"": 43}","{""COMPUTE"": 30, ""MEMORY"": 26, ""API_CREDITS"": 13, ""DATASET"": 8}","{""COMPUTE"": 204, ""MEMORY"": 169, ""API_CREDITS"": 90, ""DATASET"": 40}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,equal,none,afe14518d76076b8,ebe3dd380435dfb0,a4,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.54375,15,4,"{""COMPUTE"": 102, ""MEMORY"": 85, ""DATASET"": 23, ""API_CREDITS"": 43}","{""COMPUTE"": 102, ""MEMORY"": 82, ""DATASET"": 16, ""API_CREDITS"": 43}","{""COMPUTE"": 26, ""MEMORY"": 21, ""API_CREDITS"": 11, ""DATASET"": 5}","{""COMPUTE"": 218, ""MEMORY"": 177, ""API_CREDITS"": 106, ""DATASET"": 24}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,equal,none,afe14518d76076b8,ebe3dd380435dfb0,a5,doc_processing+monitoring+research,1.0,0.75,False,2,0.5,16,4,"{""COMPUTE"": 107, ""MEMORY"": 87, ""DATASET"": 21, ""API_CREDITS"": 45}","{""COMPUTE"": 104, ""MEMORY"": 82, ""DATASET"": 16, ""API_CREDITS"": 42}","{""COMPUTE"": 31, ""MEMORY"": 24, ""API_CREDITS"": 13, ""DATASET"": 4}","{""COMPUTE"": 218, ""MEMORY"": 173, ""API_CREDITS"": 98, ""DATASET"": 24}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,drf,none,afe14518d76076b8,ebe3dd380435dfb0,a0,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.603125,15,5,"{""COMPUTE"": 101, ""MEMORY"": 86, ""DATASET"": 27, ""API_CREDITS"": 43}","{""COMPUTE"": 100, ""MEMORY"": 85, ""DATASET"": 24, ""API_CREDITS"": 43}","{""COMPUTE"": 23, ""MEMORY"": 20, ""API_CREDITS"": 10, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 162, ""API_CREDITS"": 92, ""DATASET"": 32}",False,True,0.02390438247011952,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,drf,none,afe14518d76076b8,ebe3dd380435dfb0,a1,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.525,12,6,"{""COMPUTE"": 101, ""MEMORY"": 86, ""DATASET"": 27, ""API_CREDITS"": 43}","{""COMPUTE"": 92, ""MEMORY"": 79, ""DATASET"": 24, ""API_CREDITS"": 41}","{""COMPUTE"": 23, ""MEMORY"": 20, ""API_CREDITS"": 10, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 162, ""API_CREDITS"": 92, ""DATASET"": 32}",False,True,0.02390438247011952,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,drf,none,afe14518d76076b8,ebe3dd380435dfb0,a2,code_review+doc_processing+monitoring,1.0,0.75,False,2,0.515625,12,4,"{""COMPUTE"": 80, ""MEMORY"": 70, ""DATASET"": 26, ""API_CREDITS"": 30}","{""COMPUTE"": 76, ""MEMORY"": 67, ""DATASET"": 24, ""API_CREDITS"": 30}","{""COMPUTE"": 19, ""MEMORY"": 16, ""API_CREDITS"": 7, ""DATASET"": 6}","{""COMPUTE"": 160, ""MEMORY"": 136, ""API_CREDITS"": 72, ""DATASET"": 32}",False,True,0.15833333333333333,-0.125,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,drf,none,afe14518d76076b8,ebe3dd380435dfb0,a3,doc_processing+monitoring+research,1.0,0.625,False,3,0.45,14,2,"{""COMPUTE"": 105, ""MEMORY"": 88, ""DATASET"": 26, ""API_CREDITS"": 45}","{""COMPUTE"": 102, ""MEMORY"": 85, ""DATASET"": 24, ""API_CREDITS"": 43}","{""COMPUTE"": 30, ""MEMORY"": 26, ""API_CREDITS"": 13, ""DATASET"": 8}","{""COMPUTE"": 204, ""MEMORY"": 169, ""API_CREDITS"": 90, ""DATASET"": 40}",False,True,0.011235955056179775,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,drf,none,afe14518d76076b8,ebe3dd380435dfb0,a4,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.6,15,7,"{""COMPUTE"": 108, ""MEMORY"": 88, ""DATASET"": 19, ""API_CREDITS"": 48}","{""COMPUTE"": 102, ""MEMORY"": 82, ""DATASET"": 16, ""API_CREDITS"": 44}","{""COMPUTE"": 26, ""MEMORY"": 21, ""API_CREDITS"": 11, ""DATASET"": 5}","{""COMPUTE"": 218, ""MEMORY"": 177, ""API_CREDITS"": 106, ""DATASET"": 24}",False,True,0.07114624505928854,0.125,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,drf,none,afe14518d76076b8,ebe3dd380435dfb0,a5,doc_processing+monitoring+research,1.0,0.75,False,2,0.5,16,4,"{""COMPUTE"": 112, ""MEMORY"": 89, ""DATASET"": 17, ""API_CREDITS"": 48}","{""COMPUTE"": 104, ""MEMORY"": 82, ""DATASET"": 16, ""API_CREDITS"": 42}","{""COMPUTE"": 31, ""MEMORY"": 24, ""API_CREDITS"": 13, ""DATASET"": 4}","{""COMPUTE"": 218, ""MEMORY"": 173, ""API_CREDITS"": 98, ""DATASET"": 24}",False,True,0.05384615384615385,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,joint_linear,LINEAR,afe14518d76076b8,ebe3dd380435dfb0,a0,code_review+doc_processing+monitoring+research,1.0,0.625,False,3,0.41250000000000003,8,4,"{""COMPUTE"": 55, ""MEMORY"": 152, ""DATASET"": 32, ""API_CREDITS"": 18}","{""COMPUTE"": 44, ""MEMORY"": 43, ""DATASET"": 24, ""API_CREDITS"": 15}","{""COMPUTE"": 23, ""MEMORY"": 20, ""API_CREDITS"": 10, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 162, ""API_CREDITS"": 92, ""DATASET"": 32}",False,True,0.5816733067729084,-0.25,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,joint_linear,LINEAR,afe14518d76076b8,ebe3dd380435dfb0,a1,code_review+doc_processing+monitoring+research,1.0,0.5,False,4,0.3125,9,1,"{""COMPUTE"": 54, ""MEMORY"": 151, ""DATASET"": 32, ""API_CREDITS"": 17}","{""COMPUTE"": 46, ""MEMORY"": 43, ""DATASET"": 24, ""API_CREDITS"": 13}","{""COMPUTE"": 23, ""MEMORY"": 20, ""API_CREDITS"": 10, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 162, ""API_CREDITS"": 92, ""DATASET"": 32}",False,True,0.5856573705179283,-0.25,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,joint_linear,LINEAR,afe14518d76076b8,ebe3dd380435dfb0,a2,code_review+doc_processing+monitoring,1.0,0.5,False,4,0.3,8,0,"{""COMPUTE"": 67, ""MEMORY"": 136, ""DATASET"": 32, ""API_CREDITS"": 7}","{""COMPUTE"": 32, ""MEMORY"": 36, ""DATASET"": 32, ""API_CREDITS"": 4}","{""COMPUTE"": 19, ""MEMORY"": 16, ""API_CREDITS"": 7, ""DATASET"": 6}","{""COMPUTE"": 160, ""MEMORY"": 136, ""API_CREDITS"": 72, ""DATASET"": 32}",True,False,0.525,-0.375,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,joint_linear,LINEAR,afe14518d76076b8,ebe3dd380435dfb0,a3,doc_processing+monitoring+research,1.0,0.25,False,6,0.16249999999999998,5,1,"{""COMPUTE"": 163, ""MEMORY"": 26, ""DATASET"": 37, ""API_CREDITS"": 13}","{""COMPUTE"": 30, ""MEMORY"": 25, ""DATASET"": 8, ""API_CREDITS"": 11}","{""COMPUTE"": 30, ""MEMORY"": 26, ""API_CREDITS"": 13, ""DATASET"": 8}","{""COMPUTE"": 204, ""MEMORY"": 169, ""API_CREDITS"": 90, ""DATASET"": 40}",True,False,0.6142322097378277,-0.375,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,joint_linear,LINEAR,afe14518d76076b8,ebe3dd380435dfb0,a4,code_review+doc_processing+monitoring+research,1.0,0.125,False,7,0.0875,3,1,"{""COMPUTE"": 134, ""MEMORY"": 21, ""DATASET"": 5, ""API_CREDITS"": 106}","{""COMPUTE"": 22, ""MEMORY"": 16, ""DATASET"": 0, ""API_CREDITS"": 10}","{""COMPUTE"": 26, ""MEMORY"": 21, ""API_CREDITS"": 11, ""DATASET"": 5}","{""COMPUTE"": 218, ""MEMORY"": 177, ""API_CREDITS"": 106, ""DATASET"": 24}",True,False,0.6996047430830039,-0.625,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,2964826275,joint_linear,LINEAR,afe14518d76076b8,ebe3dd380435dfb0,a5,doc_processing+monitoring+research,1.0,0.125,False,7,0.125,4,0,"{""COMPUTE"": 138, ""MEMORY"": 24, ""DATASET"": 4, ""API_CREDITS"": 98}","{""COMPUTE"": 32, ""MEMORY"": 24, ""DATASET"": 0, ""API_CREDITS"": 15}","{""COMPUTE"": 31, ""MEMORY"": 24, ""API_CREDITS"": 13, ""DATASET"": 4}","{""COMPUTE"": 218, ""MEMORY"": 173, ""API_CREDITS"": 98, ""DATASET"": 24}",True,False,0.6307692307692307,-0.625,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,equal,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a0,code_review+doc_processing+monitoring+research,1.0,0.375,False,5,0.325,10,2,"{""COMPUTE"": 121, ""MEMORY"": 101, ""DATASET"": 27, ""API_CREDITS"": 56}","{""COMPUTE"": 110, ""MEMORY"": 93, ""DATASET"": 24, ""API_CREDITS"": 55}","{""COMPUTE"": 40, ""MEMORY"": 34, ""API_CREDITS"": 19, ""DATASET"": 9}","{""COMPUTE"": 282, ""MEMORY"": 234, ""API_CREDITS"": 140, ""DATASET"": 48}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,equal,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a1,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.646875,14,5,"{""COMPUTE"": 102, ""MEMORY"": 86, ""DATASET"": 24, ""API_CREDITS"": 46}","{""COMPUTE"": 98, ""MEMORY"": 85, ""DATASET"": 24, ""API_CREDITS"": 44}","{""COMPUTE"": 21, ""MEMORY"": 19, ""API_CREDITS"": 9, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 164, ""API_CREDITS"": 96, ""DATASET"": 32}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,equal,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a2,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.603125,15,5,"{""COMPUTE"": 104, ""MEMORY"": 87, ""DATASET"": 24, ""API_CREDITS"": 47}","{""COMPUTE"": 100, ""MEMORY"": 85, ""DATASET"": 24, ""API_CREDITS"": 43}","{""COMPUTE"": 23, ""MEMORY"": 20, ""API_CREDITS"": 10, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 162, ""API_CREDITS"": 92, ""DATASET"": 32}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,equal,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a3,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.54375,11,8,"{""COMPUTE"": 105, ""MEMORY"": 87, ""DATASET"": 23, ""API_CREDITS"": 48}","{""COMPUTE"": 94, ""MEMORY"": 78, ""DATASET"": 16, ""API_CREDITS"": 46}","{""COMPUTE"": 24, ""MEMORY"": 20, ""API_CREDITS"": 11, ""DATASET"": 5}","{""COMPUTE"": 218, ""MEMORY"": 179, ""API_CREDITS"": 110, ""DATASET"": 24}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,equal,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a4,code_review+doc_processing+monitoring+research,1.0,0.625,False,3,0.4625,11,7,"{""COMPUTE"": 107, ""MEMORY"": 88, ""DATASET"": 23, ""API_CREDITS"": 49}","{""COMPUTE"": 98, ""MEMORY"": 77, ""DATASET"": 8, ""API_CREDITS"": 49}","{""COMPUTE"": 26, ""MEMORY"": 21, ""API_CREDITS"": 12, ""DATASET"": 5}","{""COMPUTE"": 218, ""MEMORY"": 177, ""API_CREDITS"": 106, ""DATASET"": 24}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,equal,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a5,code_review+doc_processing+monitoring,1.0,0.75,False,2,0.5187499999999999,15,6,"{""COMPUTE"": 107, ""MEMORY"": 87, ""DATASET"": 8, ""API_CREDITS"": 49}","{""COMPUTE"": 106, ""MEMORY"": 81, ""DATASET"": 8, ""API_CREDITS"": 47}","{""COMPUTE"": 27, ""MEMORY"": 20, ""API_CREDITS"": 12, ""DATASET"": 1}","{""COMPUTE"": 232, ""MEMORY"": 181, ""API_CREDITS"": 114, ""DATASET"": 8}",False,True,0.0,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,drf,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a0,code_review+doc_processing+monitoring+research,1.0,0.375,False,5,0.30000000000000004,9,3,"{""COMPUTE"": 106, ""MEMORY"": 90, ""DATASET"": 24, ""API_CREDITS"": 52}","{""COMPUTE"": 102, ""MEMORY"": 87, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 40, ""MEMORY"": 34, ""API_CREDITS"": 19, ""DATASET"": 9}","{""COMPUTE"": 282, ""MEMORY"": 234, ""API_CREDITS"": 140, ""DATASET"": 48}",False,True,0.10819672131147541,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,drf,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a1,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.59375,12,7,"{""COMPUTE"": 83, ""MEMORY"": 73, ""DATASET"": 24, ""API_CREDITS"": 36}","{""COMPUTE"": 76, ""MEMORY"": 67, ""DATASET"": 24, ""API_CREDITS"": 31}","{""COMPUTE"": 21, ""MEMORY"": 19, ""API_CREDITS"": 9, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 164, ""API_CREDITS"": 96, ""DATASET"": 32}",False,True,0.16279069767441862,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,drf,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a2,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.5875,14,6,"{""COMPUTE"": 92, ""MEMORY"": 79, ""DATASET"": 24, ""API_CREDITS"": 39}","{""COMPUTE"": 88, ""MEMORY"": 75, ""DATASET"": 24, ""API_CREDITS"": 35}","{""COMPUTE"": 23, ""MEMORY"": 20, ""API_CREDITS"": 10, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 162, ""API_CREDITS"": 92, ""DATASET"": 32}",False,True,0.10687022900763359,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,drf,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a3,code_review+doc_processing+monitoring+research,1.0,0.875,False,1,0.6124999999999999,15,7,"{""COMPUTE"": 121, ""MEMORY"": 100, ""DATASET"": 24, ""API_CREDITS"": 56}","{""COMPUTE"": 114, ""MEMORY"": 95, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 24, ""MEMORY"": 20, ""API_CREDITS"": 11, ""DATASET"": 5}","{""COMPUTE"": 218, ""MEMORY"": 179, ""API_CREDITS"": 110, ""DATASET"": 24}",False,True,0.1444866920152091,0.125,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,drf,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a4,code_review+doc_processing+monitoring+research,1.0,0.75,False,2,0.575,14,6,"{""COMPUTE"": 122, ""MEMORY"": 99, ""DATASET"": 22, ""API_CREDITS"": 55}","{""COMPUTE"": 116, ""MEMORY"": 94, ""DATASET"": 16, ""API_CREDITS"": 55}","{""COMPUTE"": 26, ""MEMORY"": 21, ""API_CREDITS"": 12, ""DATASET"": 5}","{""COMPUTE"": 218, ""MEMORY"": 177, ""API_CREDITS"": 106, ""DATASET"": 24}",False,True,0.12359550561797752,0.125,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,drf,none,a96c322dfefd7c16,479e5b1d2ac9a1c0,a5,code_review+doc_processing+monitoring,1.0,0.75,False,2,0.5375,14,8,"{""COMPUTE"": 122, ""MEMORY"": 93, ""DATASET"": 7, ""API_CREDITS"": 55}","{""COMPUTE"": 108, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 52}","{""COMPUTE"": 27, ""MEMORY"": 20, ""API_CREDITS"": 12, ""DATASET"": 1}","{""COMPUTE"": 232, ""MEMORY"": 181, ""API_CREDITS"": 114, ""DATASET"": 8}",False,True,0.11155378486055777,0.0,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,joint_linear,LINEAR,a96c322dfefd7c16,479e5b1d2ac9a1c0,a0,code_review+doc_processing+monitoring+research,1.0,0.125,False,7,0.1,3,1,"{""COMPUTE"": 40, ""MEMORY"": 114, ""DATASET"": 48, ""API_CREDITS"": 140}","{""COMPUTE"": 34, ""MEMORY"": 29, ""DATASET"": 8, ""API_CREDITS"": 17}","{""COMPUTE"": 40, ""MEMORY"": 34, ""API_CREDITS"": 19, ""DATASET"": 9}","{""COMPUTE"": 282, ""MEMORY"": 234, ""API_CREDITS"": 140, ""DATASET"": 48}",True,False,0.6524590163934426,-0.25,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,joint_linear,LINEAR,a96c322dfefd7c16,479e5b1d2ac9a1c0,a1,code_review+doc_processing+monitoring+research,1.0,0.5,False,4,0.31875000000000003,7,2,"{""COMPUTE"": 55, ""MEMORY"": 164, ""DATASET"": 32, ""API_CREDITS"": 9}","{""COMPUTE"": 34, ""MEMORY"": 35, ""DATASET"": 24, ""API_CREDITS"": 9}","{""COMPUTE"": 21, ""MEMORY"": 19, ""API_CREDITS"": 9, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 164, ""API_CREDITS"": 96, ""DATASET"": 32}",True,False,0.6589147286821705,-0.375,"[0.25, 0.25, 0.25, 0.25]"
floor,iid_uniform__proportional_0.25__moderate,iid_uniform,,proportional_0.25,moderate,3703943727,joint_linear,LINEAR,a96c322dfefd7c16,479e5b1d2ac9a1c0,a2,code_review+doc_processing+monitoring+research,1.0,0.5,False,4,0.31875000000000003,7,2,"{""COMPUTE"": 60, ""MEMORY"": 162, ""DATASET"": 32, ""API_CREDITS"": 10}","{""COMPUTE"": 34, ""MEMORY"": 35, ""DATASET"": 24, ""API_CREDITS"": 9}","{""COMPUTE"": 23, ""MEMORY"": 20, ""API_CREDITS"": 10, ""DATASET"": 6}","{""COMPUTE"": 194, ""MEMORY"": 162, ""API_CREDITS"": 92, ""DATASET"": 32}",True,False,0.6259541984732825,-0.375,"[0.25, 0.25, 0.25, 0.25]"
