cell,regime,contention,seed,arm,agent,archetype,queue_order_completion,best_subset_completion,best_subset_count,mandatory_failures,allocated,charged,unused,min_bound,upper_bound
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,equal,a1,code_review+research,0.25,0.25,2,6,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 19, ""API_CREDITS"": 39}","{""COMPUTE"": 76, ""MEMORY"": 64, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 5, ""MEMORY"": 1, ""DATASET"": 3, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 326, ""MEMORY"": 271, ""API_CREDITS"": 166, ""DATASET"": 56}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,equal,a2,code_review+doc_processing+research,0.375,0.625,5,5,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 18, ""API_CREDITS"": 39}","{""COMPUTE"": 78, ""MEMORY"": 61, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 10, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 286, ""MEMORY"": 231, ""API_CREDITS"": 150, ""DATASET"": 24}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,equal,a3,doc_processing+monitoring,0.5,0.5,4,4,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 18, ""API_CREDITS"": 39}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 11, ""MEMORY"": 7, ""DATASET"": 2, ""API_CREDITS"": 12}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 160, ""MEMORY"": 132, ""API_CREDITS"": 64, ""DATASET"": 32}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,equal,a4,code_review+doc_processing+monitoring,0.5,0.5,4,4,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 39}","{""COMPUTE"": 74, ""MEMORY"": 57, ""DATASET"": 8, ""API_CREDITS"": 31}","{""COMPUTE"": 7, ""MEMORY"": 8, ""DATASET"": 0, ""API_CREDITS"": 8}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 232, ""MEMORY"": 179, ""API_CREDITS"": 110, ""DATASET"": 8}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,equal,a5,code_review,0.75,0.75,6,2,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 0, ""API_CREDITS"": 39}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 21, ""MEMORY"": 17, ""DATASET"": 0, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,independent_bundle_maxmin,a0,code_review+doc_processing,0.5,0.5,4,4,"{""COMPUTE"": 88, ""MEMORY"": 65, ""DATASET"": 0, ""API_CREDITS"": 41}","{""COMPUTE"": 86, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 41}","{""COMPUTE"": 2, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,independent_bundle_maxmin,a1,code_review+research,0.25,0.25,2,6,"{""COMPUTE"": 75, ""MEMORY"": 65, ""DATASET"": 20, ""API_CREDITS"": 38}","{""COMPUTE"": 68, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 34}","{""COMPUTE"": 7, ""MEMORY"": 7, ""DATASET"": 4, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 326, ""MEMORY"": 271, ""API_CREDITS"": 166, ""DATASET"": 56}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,independent_bundle_maxmin,a2,code_review+doc_processing+research,0.375,0.625,5,5,"{""COMPUTE"": 79, ""MEMORY"": 65, ""DATASET"": 13, ""API_CREDITS"": 40}","{""COMPUTE"": 78, ""MEMORY"": 61, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 1, ""MEMORY"": 4, ""DATASET"": 5, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 286, ""MEMORY"": 231, ""API_CREDITS"": 150, ""DATASET"": 24}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,independent_bundle_maxmin,a3,doc_processing+monitoring,0.625,0.625,5,3,"{""COMPUTE"": 78, ""MEMORY"": 66, ""DATASET"": 25, ""API_CREDITS"": 29}","{""COMPUTE"": 68, ""MEMORY"": 59, ""DATASET"": 24, ""API_CREDITS"": 23}","{""COMPUTE"": 10, ""MEMORY"": 7, ""DATASET"": 1, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 160, ""MEMORY"": 132, ""API_CREDITS"": 64, ""DATASET"": 32}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,independent_bundle_maxmin,a4,code_review+doc_processing+monitoring,0.5,0.5,4,4,"{""COMPUTE"": 86, ""MEMORY"": 65, ""DATASET"": 5, ""API_CREDITS"": 38}","{""COMPUTE"": 76, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 10, ""MEMORY"": 9, ""DATASET"": 5, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 232, ""MEMORY"": 179, ""API_CREDITS"": 110, ""DATASET"": 8}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,independent_bundle_maxmin,a5,code_review,1.0,1.0,8,0,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 0, ""API_CREDITS"": 48}","{""COMPUTE"": 80, ""MEMORY"": 64, ""DATASET"": 0, ""API_CREDITS"": 48}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,separable_leontief_relaxation,a0,code_review+doc_processing,0.5,0.5,4,4,"{""COMPUTE"": 82, ""MEMORY"": 66, ""DATASET"": 0, ""API_CREDITS"": 39}","{""COMPUTE"": 76, ""MEMORY"": 56, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 6, ""MEMORY"": 10, ""DATASET"": 0, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 196, ""API_CREDITS"": 128, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,separable_leontief_relaxation,a1,code_review+research,0.25,0.25,2,6,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 19, ""API_CREDITS"": 39}","{""COMPUTE"": 76, ""MEMORY"": 64, ""DATASET"": 16, ""API_CREDITS"": 38}","{""COMPUTE"": 5, ""MEMORY"": 1, ""DATASET"": 3, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 326, ""MEMORY"": 271, ""API_CREDITS"": 166, ""DATASET"": 56}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,separable_leontief_relaxation,a2,code_review+doc_processing+research,0.375,0.625,5,5,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 18, ""API_CREDITS"": 39}","{""COMPUTE"": 78, ""MEMORY"": 61, ""DATASET"": 8, ""API_CREDITS"": 37}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 10, ""API_CREDITS"": 2}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 286, ""MEMORY"": 231, ""API_CREDITS"": 150, ""DATASET"": 24}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,separable_leontief_relaxation,a3,doc_processing+monitoring,0.5,0.5,4,4,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 18, ""API_CREDITS"": 39}","{""COMPUTE"": 70, ""MEMORY"": 58, ""DATASET"": 16, ""API_CREDITS"": 27}","{""COMPUTE"": 11, ""MEMORY"": 7, ""DATASET"": 2, ""API_CREDITS"": 12}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 160, ""MEMORY"": 132, ""API_CREDITS"": 64, ""DATASET"": 32}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,separable_leontief_relaxation,a4,code_review+doc_processing+monitoring,0.5,0.5,4,4,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 8, ""API_CREDITS"": 39}","{""COMPUTE"": 74, ""MEMORY"": 57, ""DATASET"": 8, ""API_CREDITS"": 31}","{""COMPUTE"": 7, ""MEMORY"": 8, ""DATASET"": 0, ""API_CREDITS"": 8}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 232, ""MEMORY"": 179, ""API_CREDITS"": 110, ""DATASET"": 8}"
dirichlet_0.1__high,dirichlet_0.1,high,2652099947,separable_leontief_relaxation,a5,code_review,0.75,0.75,6,2,"{""COMPUTE"": 81, ""MEMORY"": 65, ""DATASET"": 0, ""API_CREDITS"": 39}","{""COMPUTE"": 60, ""MEMORY"": 48, ""DATASET"": 0, ""API_CREDITS"": 36}","{""COMPUTE"": 21, ""MEMORY"": 17, ""DATASET"": 0, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 208, ""API_CREDITS"": 152, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,central_joint_leontief,a0,research,0.375,0.375,3,5,"{""COMPUTE"": 106, ""MEMORY"": 91, ""DATASET"": 25, ""API_CREDITS"": 54}","{""COMPUTE"": 102, ""MEMORY"": 87, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 4, ""MEMORY"": 4, ""DATASET"": 1, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,central_joint_leontief,a1,doc_processing+research,0.5,0.5,4,4,"{""COMPUTE"": 113, ""MEMORY"": 95, ""DATASET"": 22, ""API_CREDITS"": 57}","{""COMPUTE"": 112, ""MEMORY"": 90, ""DATASET"": 16, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 5, ""DATASET"": 6, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 258, ""API_CREDITS"": 156, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,central_joint_leontief,a2,doc_processing,0.875,0.875,7,1,"{""COMPUTE"": 159, ""MEMORY"": 116, ""DATASET"": 0, ""API_CREDITS"": 74}","{""COMPUTE"": 154, ""MEMORY"": 112, ""DATASET"": 0, ""API_CREDITS"": 70}","{""COMPUTE"": 5, ""MEMORY"": 4, ""DATASET"": 0, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,central_joint_leontief,a3,monitoring,0.75,0.75,6,2,"{""COMPUTE"": 51, ""MEMORY"": 58, ""DATASET"": 51, ""API_CREDITS"": 7}","{""COMPUTE"": 48, ""MEMORY"": 54, ""DATASET"": 48, ""API_CREDITS"": 6}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 3, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,central_joint_leontief,a4,monitoring+research,0.5,0.5,4,4,"{""COMPUTE"": 82, ""MEMORY"": 76, ""DATASET"": 37, ""API_CREDITS"": 34}","{""COMPUTE"": 66, ""MEMORY"": 62, ""DATASET"": 32, ""API_CREDITS"": 24}","{""COMPUTE"": 16, ""MEMORY"": 14, ""DATASET"": 5, ""API_CREDITS"": 10}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 166, ""MEMORY"": 150, ""API_CREDITS"": 68, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,central_joint_leontief,a5,research,0.375,0.375,3,5,"{""COMPUTE"": 107, ""MEMORY"": 91, ""DATASET"": 25, ""API_CREDITS"": 55}","{""COMPUTE"": 102, ""MEMORY"": 87, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 5, ""MEMORY"": 4, ""DATASET"": 1, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,distributed_price_leontief,a0,research,0.375,0.375,3,5,"{""COMPUTE"": 107, ""MEMORY"": 91, ""DATASET"": 25, ""API_CREDITS"": 55}","{""COMPUTE"": 102, ""MEMORY"": 87, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 5, ""MEMORY"": 4, ""DATASET"": 1, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,distributed_price_leontief,a1,doc_processing+research,0.5,0.5,4,4,"{""COMPUTE"": 113, ""MEMORY"": 95, ""DATASET"": 22, ""API_CREDITS"": 58}","{""COMPUTE"": 112, ""MEMORY"": 90, ""DATASET"": 16, ""API_CREDITS"": 54}","{""COMPUTE"": 1, ""MEMORY"": 5, ""DATASET"": 6, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 258, ""API_CREDITS"": 156, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,distributed_price_leontief,a2,doc_processing,0.875,0.875,7,1,"{""COMPUTE"": 159, ""MEMORY"": 116, ""DATASET"": 0, ""API_CREDITS"": 74}","{""COMPUTE"": 154, ""MEMORY"": 112, ""DATASET"": 0, ""API_CREDITS"": 70}","{""COMPUTE"": 5, ""MEMORY"": 4, ""DATASET"": 0, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,distributed_price_leontief,a3,monitoring,0.75,0.75,6,2,"{""COMPUTE"": 51, ""MEMORY"": 58, ""DATASET"": 51, ""API_CREDITS"": 7}","{""COMPUTE"": 48, ""MEMORY"": 54, ""DATASET"": 48, ""API_CREDITS"": 6}","{""COMPUTE"": 3, ""MEMORY"": 4, ""DATASET"": 3, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,distributed_price_leontief,a4,monitoring+research,0.5,0.5,4,4,"{""COMPUTE"": 82, ""MEMORY"": 76, ""DATASET"": 37, ""API_CREDITS"": 34}","{""COMPUTE"": 66, ""MEMORY"": 62, ""DATASET"": 32, ""API_CREDITS"": 24}","{""COMPUTE"": 16, ""MEMORY"": 14, ""DATASET"": 5, ""API_CREDITS"": 10}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 166, ""MEMORY"": 150, ""API_CREDITS"": 68, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,distributed_price_leontief,a5,research,0.375,0.375,3,5,"{""COMPUTE"": 106, ""MEMORY"": 91, ""DATASET"": 25, ""API_CREDITS"": 55}","{""COMPUTE"": 102, ""MEMORY"": 87, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 4, ""MEMORY"": 4, ""DATASET"": 1, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,drf,a0,research,0.375,0.375,3,5,"{""COMPUTE"": 123, ""MEMORY"": 105, ""DATASET"": 29, ""API_CREDITS"": 62}","{""COMPUTE"": 118, ""MEMORY"": 99, ""DATASET"": 24, ""API_CREDITS"": 59}","{""COMPUTE"": 5, ""MEMORY"": 6, ""DATASET"": 5, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,drf,a1,doc_processing+research,0.5,0.5,4,4,"{""COMPUTE"": 125, ""MEMORY"": 104, ""DATASET"": 24, ""API_CREDITS"": 62}","{""COMPUTE"": 124, ""MEMORY"": 103, ""DATASET"": 24, ""API_CREDITS"": 61}","{""COMPUTE"": 1, ""MEMORY"": 1, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 258, ""API_CREDITS"": 156, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,drf,a2,doc_processing,0.75,0.75,6,2,"{""COMPUTE"": 135, ""MEMORY"": 98, ""DATASET"": 0, ""API_CREDITS"": 61}","{""COMPUTE"": 132, ""MEMORY"": 96, ""DATASET"": 0, ""API_CREDITS"": 60}","{""COMPUTE"": 3, ""MEMORY"": 2, ""DATASET"": 0, ""API_CREDITS"": 1}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,drf,a3,monitoring,0.5,0.5,4,4,"{""COMPUTE"": 35, ""MEMORY"": 39, ""DATASET"": 35, ""API_CREDITS"": 4}","{""COMPUTE"": 32, ""MEMORY"": 36, ""DATASET"": 32, ""API_CREDITS"": 4}","{""COMPUTE"": 3, ""MEMORY"": 3, ""DATASET"": 3, ""API_CREDITS"": 0}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,drf,a4,monitoring+research,0.5,0.5,4,4,"{""COMPUTE"": 77, ""MEMORY"": 72, ""DATASET"": 35, ""API_CREDITS"": 30}","{""COMPUTE"": 66, ""MEMORY"": 62, ""DATASET"": 32, ""API_CREDITS"": 24}","{""COMPUTE"": 11, ""MEMORY"": 10, ""DATASET"": 3, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 166, ""MEMORY"": 150, ""API_CREDITS"": 68, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,drf,a5,research,0.375,0.375,3,5,"{""COMPUTE"": 123, ""MEMORY"": 105, ""DATASET"": 29, ""API_CREDITS"": 62}","{""COMPUTE"": 118, ""MEMORY"": 99, ""DATASET"": 24, ""API_CREDITS"": 59}","{""COMPUTE"": 5, ""MEMORY"": 6, ""DATASET"": 5, ""API_CREDITS"": 3}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,equal,a0,research,0.375,0.375,3,5,"{""COMPUTE"": 111, ""MEMORY"": 91, ""DATASET"": 32, ""API_CREDITS"": 55}","{""COMPUTE"": 102, ""MEMORY"": 87, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 9, ""MEMORY"": 4, ""DATASET"": 8, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,equal,a1,doc_processing+research,0.375,0.375,3,5,"{""COMPUTE"": 111, ""MEMORY"": 91, ""DATASET"": 32, ""API_CREDITS"": 55}","{""COMPUTE"": 102, ""MEMORY"": 87, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 9, ""MEMORY"": 4, ""DATASET"": 8, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 258, ""API_CREDITS"": 156, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,equal,a2,doc_processing,0.625,0.625,5,3,"{""COMPUTE"": 111, ""MEMORY"": 91, ""DATASET"": 0, ""API_CREDITS"": 55}","{""COMPUTE"": 110, ""MEMORY"": 80, ""DATASET"": 0, ""API_CREDITS"": 50}","{""COMPUTE"": 1, ""MEMORY"": 11, ""DATASET"": 0, ""API_CREDITS"": 5}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,equal,a3,monitoring,0.5,0.5,4,4,"{""COMPUTE"": 64, ""MEMORY"": 72, ""DATASET"": 32, ""API_CREDITS"": 8}","{""COMPUTE"": 32, ""MEMORY"": 36, ""DATASET"": 32, ""API_CREDITS"": 4}","{""COMPUTE"": 32, ""MEMORY"": 36, ""DATASET"": 0, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 64, ""MEMORY"": 72, ""API_CREDITS"": 8, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,equal,a4,monitoring+research,0.5,0.5,4,4,"{""COMPUTE"": 111, ""MEMORY"": 91, ""DATASET"": 32, ""API_CREDITS"": 55}","{""COMPUTE"": 100, ""MEMORY"": 88, ""DATASET"": 32, ""API_CREDITS"": 44}","{""COMPUTE"": 11, ""MEMORY"": 3, ""DATASET"": 0, ""API_CREDITS"": 11}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 166, ""MEMORY"": 150, ""API_CREDITS"": 68, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,equal,a5,research,0.375,0.375,3,5,"{""COMPUTE"": 110, ""MEMORY"": 91, ""DATASET"": 32, ""API_CREDITS"": 55}","{""COMPUTE"": 102, ""MEMORY"": 87, ""DATASET"": 24, ""API_CREDITS"": 51}","{""COMPUTE"": 8, ""MEMORY"": 4, ""DATASET"": 8, ""API_CREDITS"": 4}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,independent_bundle_maxmin,a0,research,0.25,0.25,2,6,"{""COMPUTE"": 108, ""MEMORY"": 90, ""DATASET"": 21, ""API_CREDITS"": 57}","{""COMPUTE"": 84, ""MEMORY"": 70, ""DATASET"": 16, ""API_CREDITS"": 42}","{""COMPUTE"": 24, ""MEMORY"": 20, ""DATASET"": 5, ""API_CREDITS"": 15}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 336, ""MEMORY"": 280, ""API_CREDITS"": 168, ""DATASET"": 64}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,independent_bundle_maxmin,a1,doc_processing+research,0.375,0.375,3,5,"{""COMPUTE"": 111, ""MEMORY"": 91, ""DATASET"": 17, ""API_CREDITS"": 58}","{""COMPUTE"": 106, ""MEMORY"": 86, ""DATASET"": 16, ""API_CREDITS"": 52}","{""COMPUTE"": 5, ""MEMORY"": 5, ""DATASET"": 1, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 1}","{""COMPUTE"": 316, ""MEMORY"": 258, ""API_CREDITS"": 156, ""DATASET"": 48}"
dirichlet_0.1__high,dirichlet_0.1,high,2677882682,independent_bundle_maxmin,a2,doc_processing,0.625,0.625,5,3,"{""COMPUTE"": 128, ""MEMORY"": 92, ""DATASET"": 0, ""API_CREDITS"": 61}","{""COMPUTE"": 120, ""MEMORY"": 88, ""DATASET"": 0, ""API_CREDITS"": 55}","{""COMPUTE"": 8, ""MEMORY"": 4, ""DATASET"": 0, ""API_CREDITS"": 6}","{""COMPUTE"": 1, ""MEMORY"": 1, ""API_CREDITS"": 1, ""DATASET"": 0}","{""COMPUTE"": 256, ""MEMORY"": 192, ""API_CREDITS"": 120, ""DATASET"": 0}"
